"rentree_scolaire","region_academique","academie","departement","commune","numero_etablissement"
2020,"OCCITANIE","TOULOUSE","TARN-ET-GARONNE","MONTEILS","0820883P"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","CARQUEFOU","0442834S"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","CHATEAUBRIANT","0440005S"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","LA CHAPELLE-SUR-ERDRE","0442083A"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440288Z"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0442227G"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440246D"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","REZE","0440062D"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","SAINT-NAZAIRE","0440178E"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","SAINT-SEBASTIEN-SUR-LOIRE","0441653H"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","SAVENAY","0440077V"
2020,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","ANGERS","0492015Z"
2020,"PAYS DE LA LOIRE","NANTES","MAYENNE","LAVAL","0530048P"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","ALLONNES","0721548S"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","LA FERTE-BERNARD","0721549T"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","LE MANS","0721094Y"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","LE MANS","0720029R"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","LE MANS","0720837U"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","CHALLANS","0850142T"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","CHANTONNAY","0850135K"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","LA ROCHE-SUR-YON","0851401L"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","LA ROCHE-SUR-YON","0850027T"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","LES HERBIERS","0850076W"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","LES SABLES-D'OLONNE","0850032Y"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","LES SABLES-D'OLONNE","0850133H"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","MONTAIGU-VENDEE","0851390Z"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","ALPES-DE-HTE-PROVENCE","MANOSQUE","0040543U"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","ALPES-DE-HTE-PROVENCE","MANOSQUE","0040533H"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","AIX-EN-PROVENCE","0131391S"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","AUBAGNE","0132810J"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE 10E  ARRONDISSEMENT","0130053M"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE 10E  ARRONDISSEMENT","0130037V"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE 11E  ARRONDISSEMENT","0131328Y"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE 12E  ARRONDISSEMENT","0134003F"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE 13E  ARRONDISSEMENT","0130050J"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE  2E  ARRONDISSEMENT","0133286B"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE  4E  ARRONDISSEMENT","0131339K"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE  5E  ARRONDISSEMENT","0131342N"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE  6E  ARRONDISSEMENT","0131344R"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE  6E  ARRONDISSEMENT","0131333D"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE  9E  ARRONDISSEMENT","0131456M"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MIRAMAS","0133195C"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","SALON-DE-PROVENCE","0130160D"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","TARASCON","0130164H"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","VAUCLUSE","AVIGNON","0840935K"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","VAUCLUSE","CARPENTRAS","0840078D"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","VAUCLUSE","ORANGE","0840026X"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","CANNES","0060013G"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","DRAP","0062089N"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","NICE","0061763J"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","VAR","HYERES","0830025B"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","VAR","LA SEYNE-SUR-MER","0830050D"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","VAR","LA SEYNE-SUR-MER","0830923C"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","VAR","OLLIOULES","0830098F"
2020,"PROVENCE-ALPES-COTE D'AZUR","NICE","VAR","TOULON","0830053G"
2020,"OUTRE-MER HORS REGIONS ACADEMIQUES","NOUVELLE CALEDONIE","NOUVELLE CALEDONIE","POUEMBOUT","9830635Y"
2020,"OUTRE-MER HORS REGIONS ACADEMIQUES","POLYNESIE FRANCAISE","POLYNESIE FRANCAISE","PAPARA","9840386X"
2020,"OUTRE-MER HORS REGIONS ACADEMIQUES","POLYNESIE FRANCAISE","POLYNESIE FRANCAISE","PAPEETE","9840002E"
2020,"OUTRE-MER HORS REGIONS ACADEMIQUES","POLYNESIE FRANCAISE","POLYNESIE FRANCAISE","TAIARAPU-EST","9840339W"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","CANTAL","SAINT-FLOUR","0150051Z"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","HAUTE-LOIRE","LE PUY-EN-VELAY","0430020N"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","HAUTE-LOIRE","LE PUY-EN-VELAY","0430968U"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","PUY-DE-DOME","ISSOIRE","0630034V"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","PUY-DE-DOME","ISSOIRE","0631033F"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ARDECHE","TOURNON-SUR-RHONE","0070029U"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","DROME","ROMANS-SUR-ISERE","0260023J"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","DROME","SAINT-VALLIER","0261397C"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","DROME","VALENCE","0261505V"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","RUMILLY","0741469V"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","ECHIROLLES","0382920T"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","GRENOBLE","0380029A"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","GRENOBLE","0383242T"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","MOIRANS","0383119J"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","NIVOLAS-VERMELLE","0383072H"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","SAINT-MARTIN-D'HERES","0382203N"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","VIENNE","0380083J"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","VIENNE","0382854W"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","VILLARD-DE-LANS","0380097Z"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","VILLEFONTAINE","0382440W"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","VOIRON","0381683Y"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","AIX-LES-BAINS","0731040J"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","LA RAVOIRE","0731392S"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","UGINE","0730043A"
2021,"AUVERGNE-RHONE-ALPES","LYON","AIN","BOURG-EN-BRESSE","0010013J"
2021,"AUVERGNE-RHONE-ALPES","LYON","AIN","VALSERHONE","0010006B"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","CHARLIEU","0421025L"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","FIRMINY","0420013L"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","MONTROND-LES-BAINS","0422318S"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","ROANNE","0420034J"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","ROANNE","0421023J"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","SAINT-ETIENNE","0420041S"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","SAINT-ETIENNE","0420043U"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","SAINT-ETIENNE","0420979L"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","SAINT-ETIENNE","0421020F"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","SAINT-PRIEST-EN-JAREZ","0420044V"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690027E"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690037R"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690128P"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690522T"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690529A"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690564N"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690574Z"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0693446W"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","NEUVILLE-SUR-SAONE","0694026B"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","OULLINS","0690543R"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","RILLIEUX-LA-PAPE","0694197M"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","TARARE","0693267B"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","VILLEFRANCHE-SUR-SAONE","0690097F"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","BESANCON","0250011B"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","BESANCON","0251711Z"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","VALENTIGNEY","0250058C"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","JURA","LONS-LE-SAUNIER","0390019J"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","TERRITOIRE DE BELFORT","BELFORT","0900002N"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","TERRITOIRE DE BELFORT","BELFORT","0900029T"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","BEAUNE","0211068X"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","BROCHON","0210012Z"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","CHATILLON-SUR-SEINE","0210013A"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","DIJON","0211089V"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","NIEVRE","COSNE-COURS-SUR-LOIRE","0580014A"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","SAONE-ET-LOIRE","CHALON-SUR-SAONE","0710012C"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","SAONE-ET-LOIRE","CHALON-SUR-SAONE","0711729U"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","SAONE-ET-LOIRE","CLUNY","0710023P"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","SAONE-ET-LOIRE","LOUHANS","0710042K"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","YONNE","AVALLON","0890008A"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","YONNE","JOIGNY","0891199V"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","YONNE","SENS","0890067P"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","YONNE","TOUCY","0891168L"
2021,"BRETAGNE","RENNES","COTES D'ARMOR","ROSTRENEN","0220107X"
2021,"BRETAGNE","RENNES","COTES D'ARMOR","SAINT-BRIEUC","0220110A"
2021,"BRETAGNE","RENNES","FINISTERE","BREST","0290009C"
2021,"BRETAGNE","RENNES","FINISTERE","BREST","0290012F"
2021,"BRETAGNE","RENNES","FINISTERE","BREST","0290181P"
2021,"BRETAGNE","RENNES","FINISTERE","BREST","0290338K"
2021,"BRETAGNE","RENNES","FINISTERE","CARHAIX-PLOUGUER","0292137R"
2021,"BRETAGNE","RENNES","FINISTERE","CONCARNEAU","0291654R"
2021,"BRETAGNE","RENNES","FINISTERE","PONT-L'ABBE","0290062K"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","COMBOURG","0352533N"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","MONTAUBAN-DE-BRETAGNE","0351930H"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","RENNES","0350026N"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","RENNES","0350710G"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","RENNES","0351907H"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","RENNES","0352009U"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","SAINT-GREGOIRE","0350801F"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","SAINT-MALO","0350048M"
2021,"BRETAGNE","RENNES","ILLE-ET-VILAINE","SAINT-MALO","0352072M"
2021,"BRETAGNE","RENNES","MORBIHAN","HENNEBONT","0561607T"
2021,"BRETAGNE","RENNES","MORBIHAN","LORIENT","0560181T"
2021,"BRETAGNE","RENNES","MORBIHAN","PLOERMEL","0560105K"
2021,"BRETAGNE","RENNES","MORBIHAN","VANNES","0560198L"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","CHER","BOURGES","0180005H"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","CHER","VIERZON","0180036S"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","EURE-ET-LOIR","CHARTRES","0280665W"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","INDRE","CHATEAUROUX","0360009P"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","INDRE-ET-LOIRE","JOUE-LES-TOURS","0370748M"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","INDRE-ET-LOIRE","TOURS","0370039S"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","INDRE-ET-LOIRE","TOURS","0370728R"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","INDRE-ET-LOIRE","TOURS","0370731U"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","LOIRET","VILLEMANDEUR","0450042B"
2021,"CENTRE-VAL DE LOIRE","ORLEANS-TOURS","LOIR-ET-CHER","BLOIS","0410002E"
2021,"GRAND EST","NANCY-METZ","MEURTHE-ET-MOSELLE","NANCY","0541318P"
2021,"GRAND EST","NANCY-METZ","MEURTHE-ET-MOSELLE","NANCY","0542408Z"
2021,"GRAND EST","NANCY-METZ","MEURTHE-ET-MOSELLE","PONT-A-MOUSSON","0541270M"
2021,"GRAND EST","NANCY-METZ","MEURTHE-ET-MOSELLE","TOUL","0540066D"
2021,"GRAND EST","NANCY-METZ","MEURTHE-ET-MOSELLE","VAL DE BRIEY","0541286E"
2021,"GRAND EST","NANCY-METZ","MEURTHE-ET-MOSELLE","VAL DE BRIEY","0541305A"
2021,"GRAND EST","NANCY-METZ","MOSELLE","CREUTZWALD","0572022N"
2021,"GRAND EST","NANCY-METZ","MOSELLE","FORBACH","0572340J"
2021,"GRAND EST","NANCY-METZ","MOSELLE","METZ","0573770N"
2021,"GRAND EST","NANCY-METZ","MOSELLE","PHALSBOURG","0570211V"
2021,"GRAND EST","NANCY-METZ","MOSELLE","SARREGUEMINES","0570099Y"
2021,"GRAND EST","NANCY-METZ","MOSELLE","THIONVILLE","0570106F"
2021,"GRAND EST","NANCY-METZ","VOSGES","EPINAL","0880021V"
2021,"GRAND EST","NANCY-METZ","VOSGES","GERARDMER","0880030E"
2021,"GRAND EST","NANCY-METZ","VOSGES","SAINT-DIE-DES-VOSGES","0880055G"
2021,"GRAND EST","NANCY-METZ","VOSGES","SAINT-DIE-DES-VOSGES","0880152M"
2021,"GRAND EST","REIMS","ARDENNES","CHARLEVILLE-MEZIERES","0080007P"
2021,"GRAND EST","REIMS","ARDENNES","CHARLEVILLE-MEZIERES","0080027L"
2021,"GRAND EST","REIMS","ARDENNES","GIVET","0080018B"
2021,"GRAND EST","REIMS","ARDENNES","VOUZIERS","0080053P"
2021,"GRAND EST","REIMS","AUBE","SAINTE-SAVINE","0101016A"
2021,"GRAND EST","REIMS","AUBE","TROYES","0100025Y"
2021,"GRAND EST","REIMS","AUBE","TROYES","0100047X"
2021,"GRAND EST","REIMS","HAUTE-MARNE","JOINVILLE","0520019N"
2021,"GRAND EST","REIMS","HAUTE-MARNE","SAINT-DIZIER","0520028Y"
2021,"GRAND EST","REIMS","MARNE","CHALONS-EN-CHAMPAGNE","0511147V"
2021,"GRAND EST","REIMS","MARNE","EPERNAY","0511135G"
2021,"GRAND EST","REIMS","MARNE","REIMS","0510031G"
2021,"GRAND EST","REIMS","MARNE","REIMS","0510032H"
2021,"GRAND EST","REIMS","MARNE","REIMS","0511130B"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","ERSTEIN","0672677W"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","HAGUENAU","0671509B"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","HAGUENAU","0671602C"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","MOLSHEIM","0670041F"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","SARRE-UNION","0672614C"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","SELESTAT","0670071N"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","STRASBOURG","0670079X"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","STRASBOURG","0670081Z"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","STRASBOURG","0670082A"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","STRASBOURG","0671552Y"
2021,"GRAND EST","STRASBOURG","BAS-RHIN","WISSEMBOURG","0670114K"
2021,"GRAND EST","STRASBOURG","HAUT-RHIN","ALTKIRCH","0680001G"
2021,"GRAND EST","STRASBOURG","HAUT-RHIN","GUEBWILLER","0680016Y"
2021,"GRAND EST","STRASBOURG","HAUT-RHIN","SAINT-LOUIS","0680066C"
2021,"GRAND EST","STRASBOURG","HAUT-RHIN","WITTELSHEIM","0681888H"
2021,"GUADELOUPE","GUADELOUPE","GUADELOUPE","BASSE-TERRE","9710002A"
2021,"GUADELOUPE","GUADELOUPE","GUADELOUPE","BASSE-TERRE","9710884J"
2021,"GUADELOUPE","GUADELOUPE","GUADELOUPE","LES ABYMES","9710003B"
2021,"GUADELOUPE","GUADELOUPE","GUADELOUPE","SAINT-MARTIN","9711252J"
2021,"HAUTS-DE-FRANCE","AMIENS","AISNE","BOHAIN-EN-VERMANDOIS","0022022M"
2021,"HAUTS-DE-FRANCE","AMIENS","AISNE","CHATEAU-THIERRY","0020012C"
2021,"HAUTS-DE-FRANCE","AMIENS","AISNE","LAON","0020032Z"
2021,"HAUTS-DE-FRANCE","AMIENS","AISNE","LAON","0020034B"
2021,"HAUTS-DE-FRANCE","AMIENS","AISNE","SAINT-QUENTIN","0021873A"
2021,"HAUTS-DE-FRANCE","AMIENS","OISE","BEAUVAIS","0601699W"
2021,"HAUTS-DE-FRANCE","AMIENS","OISE","CREIL","0602148J"
2021,"HAUTS-DE-FRANCE","AMIENS","OISE","MONTATAIRE","0601864A"
2021,"HAUTS-DE-FRANCE","AMIENS","OISE","SENLIS","0601826J"
2021,"HAUTS-DE-FRANCE","AMIENS","SOMME","AMIENS","0801207C"
2021,"HAUTS-DE-FRANCE","AMIENS","SOMME","AMIENS","0801700N"
2021,"HAUTS-DE-FRANCE","AMIENS","SOMME","AMIENS","0801882L"
2021,"HAUTS-DE-FRANCE","AMIENS","SOMME","DOULLENS","0801900F"
2021,"HAUTS-DE-FRANCE","AMIENS","SOMME","FRIVILLE-ESCARBOTIN","0801864S"
2021,"HAUTS-DE-FRANCE","AMIENS","SOMME","MONTDIDIER","0801853E"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","DOUAI","0592940A"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","DUNKERQUE","0590071G"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","DUNKERQUE","0594278E"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","ESTAIRES","0597005U"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","GONDECOURT","0590086Y"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","GRANDE-SYNTHE","0595616J"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","HAZEBROUCK","0593136N"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","LAMBERSART","0593106F"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0593117T"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0595867G"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","ORCHIES","0593040J"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","SAINT-AMAND-LES-EAUX","0592913W"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","SOMAIN","0590207E"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","TOURCOING","0590214M"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","VILLENEUVE-D'ASCQ","0592944E"
2021,"HAUTS-DE-FRANCE","LILLE","NORD","WATTRELOS","0590233H"
2021,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","ARRAS","0620006V"
2021,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","AVION","0620027T"
2021,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","BETHUNE","0620042J"
2021,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","HENIN-BEAUMONT","0620093P"
2021,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","HENIN-BEAUMONT","0620095S"
2021,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","LIEVIN","0620113L"
2021,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","SAINT-MARTIN-BOULOGNE","0622198C"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","BRIE-COMTE-ROBERT","0772230F"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","BUSSY-SAINT-GEORGES","0772292Y"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","CHELLES","0772276F"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","DAMMARTIN-EN-GOELE","0772751X"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","FONTAINEBLEAU","0770927P"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","LA FERTE-SOUS-JOUARRE","0772602K"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","MEAUX","0770931U"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","MEAUX","0772229E"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","MELUN","0770934X"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","OZOIR-LA-FERRIERE","0772324H"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","PROVINS","0771336J"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","ROZAY-EN-BRIE","0772295B"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","SERRIS","0772688D"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","VAUX-LE-PENIL","0772310T"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","AULNAY-SOUS-BOIS","0930834B"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","DRANCY","0930119Z"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","LA COURNEUVE","0931430Z"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","LE BLANC-MESNIL","0932034F"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","LE BOURGET","0932577W"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","NOISY-LE-GRAND","0931565W"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","PANTIN","0932653D"
2021,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","VILLEMOMBLE","0930974D"
2021,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CHAMPIGNY-SUR-MARNE","0940112L"
2021,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CHAMPIGNY-SUR-MARNE","0941951K"
2021,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CHARENTON-LE-PONT","0941877E"
2021,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CHARENTON-LE-PONT","0941974K"
2021,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CHOISY-LE-ROI","0940885B"
2021,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CRETEIL","0941930M"
2021,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CRETEIL","0942354Y"
